category,full_name,age,face_symmetry,face_width,face_height,eye_color,hair_color,facial_id
Cluster1,Renee Auer,74,1,183.37348093045875,181.93285772576928,#f3ab2b,#b9de34,WJyTs40SMO
Cluster2,Dr. Franklin Tremblay,51,1,178.88095391681418,198.24816100299358,#22c9ed,#33c79f,PdBvxM1fqa
Cluster3,Darrin Huels,42,1,157.1604939759709,122.12822260335088,#41c9bc,#c944e6,IkTJjplqFx
Cluster4,Marlon Keeling,40,1,168.5756751918234,176.62385939620435,#95c129,#aebcbf,jp07ddnqwP
Cluster5,Leticia Wuckert,38,1,146.2949863751419,171.4230988174677,#bdd781,#8e814a,MPKas1fVqp
Cluster1,Raquel Schmidt,54,1,103.64009937038645,282.41188609972596,#f0daae,#f3f269,YUHfZZsCW0
Cluster2,Mr. Melvin Dicki III,1,1,109.10581517964602,221.41134818084538,#e325f6,#4edfe2,4Vzj4jXDUN
Cluster3,Benny Cummings,64,1,195.09841653052717,140.59710367582738,#ecfee1,#e55b8a,lq7J0eJtaR
Cluster4,Pamela Fadel,17,1,184.10846068290994,108.90362928621471,#bc3f24,#a805dd,CDZv4kCToO
Cluster5,Erik Bartoletti,56,1,120.80843340372667,220.35027844831347,#1e13fb,#71de34,2S7xzFDsmx
Cluster1,Megan Nicolas,16,1,198.03688239771873,239.22231905162334,#bacab2,#faf01c,VFpUc3A8yq
Cluster2,Freddie Kuvalis,17,1,163.92616134835407,271.73336767591536,#57cebe,#fa7053,fvCX8ecfdc
Cluster3,Ms. Janice Dooley,32,1,159.8044831887819,220.4046765808016,#4fb953,#7bf89e,xDEJQeWVdS
Cluster4,Alberta Kreiger III,49,1,153.96506336983293,278.479988547042,#a2e95e,#c23a41,ycbSnhgWjW
Cluster5,Minnie Johnson,19,1,237.68796907970682,251.32771506905556,#11f189,#1faa47,xaDLOai1V1
Cluster1,Saul Lynch,95,1,216.18642600951716,223.56276167556643,#acc0cd,#3da7e1,RPxuoNqkBI
Cluster2,Jodi Koepp,91,1,120.51182383438572,202.01499951072037,#d71a56,#03cde9,6SWDQ2ayEU
Cluster3,Suzanne Harris,70,1,120.19359782570973,204.77578579448164,#351e5c,#aae421,XFVBtQ7zH4
Cluster4,Karen Mitchell,39,1,214.49714091140777,259.7002563532442,#3d9f1b,#5ee950,PM4nFbUEMv
Cluster5,Dr. Milton Steuber,97,1,249.0254333941266,107.18606119044125,#4b3a7e,#b694ec,bvRyJVhoKg
Cluster1,Trevor Tromp,88,1,133.18489800440148,165.0392482522875,#bbbb30,#cf778a,7pb4hJYHH6
Cluster2,Renee Lockman,47,1,197.37838740693405,166.71070153824985,#84bae4,#8bfa7f,ABMZ0pTZaE
Cluster3,Mr. Kirk Homenick,23,1,170.23176023503765,155.18860975280404,#e62132,#e12ad4,ZxjdICX1e2
Cluster4,Antonia Conn,47,1,171.45907859085128,237.085470976308,#bb7062,#3ed4ae,Y4UjC8fL1P
Cluster5,Bradley Hansen,96,1,146.72232244629413,291.6481440886855,#b64df8,#9dee21,oLo7ZvZn2X
Cluster1,Bobby Lemke,52,1,118.19335421314463,171.01593278348446,#c0cbfe,#e475bb,KGIs3s2CjD
Cluster2,Dave Haley,29,1,213.6972251231782,141.53606207109988,#d9dc6a,#f83e04,oJ2EfzzR2w
Cluster3,Mrs. Melanie Kemmer,90,1,241.31714658578858,269.11733080632985,#eafede,#e7da82,J0sx40qIJs
Cluster4,Bernard Mante,75,1,132.9826522502117,203.25269335880876,#abedab,#70bdd8,9TC6IAHzHc
Cluster5,Caroline Hermiston,94,1,234.16150512639433,273.3656818512827,#b82e84,#60e43a,uCjP3Saz0k
Cluster1,Sherman Mueller,10,1,169.38855467597023,105.87079771794379,#2ff5fb,#aa3c03,FlvsCr80bq
Cluster2,Rex Quigley,69,1,208.80185046698898,111.63398348726332,#974dfc,#f6cc3a,1VC7md5SXN
Cluster3,Gwendolyn Collins,89,1,112.13509704684839,146.2208907585591,#eadfc9,#f692c2,yFt9IRsGmM
Cluster4,Gerard Stoltenberg,76,1,246.04162324685603,209.2271574307233,#e6ccd7,#f02e2c,CUPcLfTZvn
Cluster5,Joey Gutmann,17,1,206.11539158271626,286.3650904968381,#4ffc3a,#faef13,fvNHSCZs4Q
Cluster1,Mr. Erick Hickle V,2,1,139.8241039016284,249.18037317693233,#965f6f,#f56dde,Nv0r2QuU94
Cluster2,Terry Keebler-Cremin,27,1,179.31981367291883,149.33877075091004,#5e1abe,#fd21ed,9N4Poxwgdq
Cluster3,Viola Larson,38,1,103.34645217517391,188.3996424265206,#b927e5,#b7d8fd,l3m4AnWIwW
Cluster4,Ruben Mertz,66,1,156.08345912769437,276.4159804675728,#c3c503,#c0f5f7,QoQtpr0c4u
Cluster5,Miss Naomi Kuvalis,82,1,135.20360639085993,148.02171988412738,#34e14a,#2a85ba,trwUkMkDoD
Cluster1,Rick Davis,79,1,186.85904168523848,291.9428055174649,#90a57e,#ca5d5c,MZ5meb0DCN
Cluster2,Glenn Sawayn,38,1,101.48358924780041,179.40183063037694,#85ac2e,#1bf108,gQ4Is6vjBw
Cluster3,Harriet Boehm,42,1,223.15924366703257,296.2062919512391,#0e5a40,#784334,4DiNZ7qc4z
Cluster4,Otis VonRueden,43,1,167.7091494668275,187.65367837622762,#2f5dfe,#d8b31b,FuaxaLT5Fb
Cluster5,Regina Gorczany,49,1,112.32014327542856,255.85305239073932,#4e76e3,#a9d93a,MnfZzAXJWS
Cluster1,Marianne Muller,2,1,115.9624858526513,159.60453464649618,#801bac,#d5fbf7,xhXoer7d76
Cluster2,Joann Hoeger,16,1,125.66243652254343,144.3285561632365,#989541,#4b2deb,29W0G2BUYs
Cluster3,Roxanne Schmidt-Christiansen,67,1,133.59495942713693,192.2717950772494,#232de3,#f1da3e,Dl9JgC9UQ0
Cluster4,Brittany Grimes,37,1,147.32024966506287,161.7832106538117,#81bdaa,#2cae1a,9MTiDri3VZ
Cluster5,Mitchell Champlin,87,1,201.6205192077905,168.94427775405347,#a78d5b,#e6cfed,e7ege0uUG4
Cluster1,Mr. Wilbert Stroman,77,1,135.43877619085833,162.6798337791115,#37bddd,#0e6d5d,ieF8rnr8xp
Cluster2,Rickey Deckow Jr.,92,1,107.02049280516803,128.94984972663224,#2adbea,#026c3c,02d4Jy8p5P
Cluster3,Moses Bechtelar,93,1,231.1811800696887,286.42238467000425,#e9d2b4,#98ecf8,ot7FnpuIgr
Cluster4,Mr. Byron Turner,77,1,247.5255659315735,172.6525668054819,#b7cebd,#cb7df8,Mj7C982huI
Cluster5,Mrs. Jody Durgan,29,1,246.06159466784447,288.3193106856197,#274afc,#af7fc3,LrAEpVGZTu
Cluster1,Bob O'Hara,18,1,160.23162067867815,285.1941065862775,#b640e8,#f0a83b,xEdvsOWXnZ
Cluster2,Eula Hermann,7,1,230.04323340719566,280.15210600569844,#1b4dd4,#ea9de9,DV3wqGbt7j
Cluster3,Rosalie Abbott,77,1,153.5609509330243,181.63355514407158,#df8fc7,#bf04bd,vnwtue2HDj
Cluster4,Sabrina Buckridge,45,1,137.39885309478268,147.45498239062726,#4425b6,#e93bda,Tk4zRdCyyG
Cluster5,Amber McLaughlin II,49,1,159.94445646647364,216.38131910003722,#4ca374,#cbdafe,BNlkQAMP3J
Cluster1,Glenn Buckridge,22,1,162.77752108871937,114.65730099007487,#cd342e,#a5d1ee,5Ay5z8V6EN
Cluster2,Gene Prohaska,19,1,211.52495202841237,279.1718579828739,#51fd8c,#e1f56a,pBFIjs8Mt6
Cluster3,Delia McClure,14,1,140.08036281447858,137.76560169644654,#b3ccc4,#d378a9,xhYTb4jvU7
Cluster4,Ron Friesen,92,1,217.30417057406157,215.09857368655503,#f43f2b,#afbfaa,ae5YMfUphG
Cluster5,Agnes Torphy,96,1,201.27212341176346,290.93716791830957,#2bffab,#01891b,OElXOwqFYH
Cluster1,Lucy Kerluke MD,65,1,241.7321223183535,172.45120974257588,#b8e2d6,#d9619a,I3zvpPDLkG
Cluster2,Kerry Kunde,32,1,178.64632883574814,248.91812773421407,#fcedae,#e202d1,zsBz7ABffS
Cluster3,Mark Leannon-Rempel,95,1,189.2721739714034,177.13778535835445,#cbf3d0,#efeaef,thyZBtwY8q
Cluster4,Ann Sauer,90,1,248.22439533891156,279.79398583993316,#22dba4,#105c45,amUbq9hLiy
Cluster5,Yvonne Stoltenberg IV,60,1,164.53421987826005,107.15815355069935,#2cd2bf,#57977f,IsXVkMOt3A
Cluster1,Victor Denesik,95,1,230.64538796897978,227.58152591995895,#fdbb6c,#194aeb,4zd2yKmY2d
Cluster2,Juana Doyle,16,1,121.97363497689366,292.4082250799984,#56cddd,#ac5ba2,4PVkc1TrtP
Cluster3,Loretta Abernathy,7,1,229.69116291496903,218.13070327043533,#8eaeba,#a0bdfb,YSksPQNcHb
Cluster4,Dr. Nelson Gulgowski,15,1,226.5155450324528,186.94822671823204,#adb0e0,#05fead,7BrnKVXE5p
Cluster5,Kerry Ziemann,35,1,237.63119237264618,148.55528781190515,#fcd0bb,#80cd8f,WMUXiHMEMf
Cluster1,John Marks,38,1,227.46476511238143,102.5992548558861,#baada4,#2697a7,Ot1Co6WSR7
Cluster2,Arnold Gleichner,38,1,170.39570970227942,195.69359412416816,#f77a3f,#83ce42,I5ruunGjMK
Cluster3,Dr. Casey Jakubowski,89,1,141.9795552850701,241.32909709587693,#fd10a4,#a3db7a,7dkHa4qhO8
Cluster4,Steven Bartell,58,1,126.553073246032,203.26505159027874,#82df3f,#26719e,CR2wncGB1w
Cluster5,Mr. Byron Moen,26,1,136.40686962753534,246.10666083171964,#0ecdd5,#fbda9e,I8BIvdz3wC
Cluster1,Freddie Yundt-Cassin,80,1,162.73173242807388,203.30281755886972,#13ab9f,#676c0d,CXkYg1ttoi
Cluster2,Amelia Schroeder,77,1,125.12655613245443,181.00762725807726,#7d1c79,#c3a6a4,0bdbU60w7j
Cluster3,Dave Von,56,1,233.72357439948246,289.9385513737798,#ed6cce,#5885dc,26TwxFvUGb
Cluster4,Krista Feeney,60,1,103.73979788273573,218.2376236654818,#fad7dc,#5bff2f,yclV2oGaUQ
Cluster5,Genevieve Schmeler,59,1,147.78653371613473,214.03481434099376,#89b87a,#be1d76,jS9Zt29VGK
Cluster1,Micheal Wehner,64,1,158.75505721196532,297.27909681387246,#eb1450,#fb630c,GiPWfbNrqK
Cluster2,Dora Muller,81,1,206.18035506922752,185.39330884814262,#a03433,#53d2a8,wRxpJWVJHW
Cluster3,Dr. Neal Pouros,38,1,181.7966628121212,192.51461043022573,#fec6da,#4e1d8a,S6JoDjoGUC
Cluster4,Eunice Armstrong,34,1,204.71715780440718,173.67169838398695,#a59ead,#aebccb,HmaFStG3WJ
Cluster5,Mr. Lee Stracke,79,1,184.8971782485023,181.8686280399561,#0b1c39,#62ea3a,TfRUKwfSzt
Cluster1,Lynn Bergstrom,100,1,193.65356574999169,241.65092059411108,#1ba7f9,#af88ca,cpgWx9FPf9
Cluster2,Delia Williamson,35,1,226.61172475200146,200.14238790608943,#8abc4a,#98d4bb,uO2UWk8vFa
Cluster3,Peggy Schimmel,24,1,158.7385569815524,186.6627303417772,#ff7b2c,#3beccf,XWuIIHlArt
Cluster4,Marion Corkery,98,1,174.23582496121526,145.88318173773587,#93ef38,#ffd9f1,vvPPzunDHt
Cluster5,Willie Wehner,12,1,192.54246520577,262.7315245103091,#b69b87,#abda33,ONVFFCQvq8
Cluster1,Timmy Olson I,91,1,222.49113945290446,227.37696645781398,#1bceb7,#3c2f64,P0cH4slLbj
Cluster2,Ramona Goyette,62,1,154.920017789118,249.94125827215612,#dcc4b1,#7ceebe,sna88jzlCG
Cluster3,Mildred Powlowski DDS,86,1,141.40243739821017,208.01223507151008,#ffeb3b,#e3e3d3,2ZbZlwdwfT
Cluster4,Irvin Streich,26,1,191.80988190928474,164.5321233663708,#b684e8,#51dcbe,AdHCt5tr6Q
Cluster5,Floyd Zulauf,93,1,168.52178021799773,276.3219863176346,#dff9f2,#a42c2e,7sygCdaZY3
Cluster1,Clifford Miller,96,1,131.7015320644714,220.24466176517308,#c83aca,#a23cb7,kON8X5J79C
Cluster2,Evan Bayer,81,1,116.77151434123516,152.881917078048,#f34fd3,#9bde61,pKKI8Gbj9H
Cluster3,Jon Sporer,2,1,105.32466102158651,133.52556014433503,#6de9d9,#956aab,3xwWzwpWVz
Cluster4,Lucy King,49,1,145.74737212387845,119.03305677697062,#840bcc,#c36c87,aT4Mo3bj3Y
Cluster5,Ethel Littel,2,1,177.45247941929847,295.6398102454841,#9c19d2,#ceca4a,5LVWz7XPm2
Cluster1,Ruby Volkman,91,1,139.34171311557293,175.07892386056483,#5a0fb5,#f83cc5,u7FCnBwgL6
Cluster2,Felicia Jenkins,79,1,125.35795100266114,167.29960734955966,#a07bec,#b4c36d,EY0mPyXXkZ
Cluster3,Marion Wehner,95,1,148.0510524706915,141.7726374231279,#87e7b6,#9f9ad5,X32GXAIYTG
Cluster4,Darryl Connelly,100,1,118.34021650720388,203.34549313411117,#bb6d7b,#df7b0c,1ZXH4gGZ58
Cluster5,Beth Feil,91,1,152.7139651007019,142.65149948187172,#35ad65,#bf3bc2,QuDRqaIPiy
Cluster1,Antonio Dietrich,5,1,206.3397646532394,183.40255855582654,#d6aa5b,#ac122c,80Vj7G5vD9
Cluster2,Jermaine Fritsch,55,1,219.8970238910988,105.56888575665653,#aaee26,#8f6baf,zTPr8RG1vd
Cluster3,Luz Dooley,48,1,162.19645700184628,184.67990579083562,#a57a0d,#6f5eae,bCtbklbbHP
Cluster4,Gordon Schmitt,83,1,234.86870889319107,147.31704276055098,#7cdd2d,#beca80,DTx7V7a6tf
Cluster5,Dr. Gwen Pfeffer,57,1,162.831060111057,133.70980969630182,#bd1bcb,#dfe29b,buaWHxe0Ua
Cluster1,Edna Considine,80,1,191.43819343298674,128.99096603505313,#e675bd,#58acbd,Po12uc1YLz
Cluster2,Malcolm Durgan DDS,86,1,164.937568444293,150.88552343659103,#d8c8b2,#d45caa,mSrP8Cuzah
Cluster3,Derrick Schmeler,97,1,161.67124583153054,284.4741349108517,#5c79db,#ec4a52,YHTPIvjQex
Cluster4,Irene Davis,51,1,167.65856684651226,132.020383188501,#7a91a3,#78b6f7,uzyusvDLNH
Cluster5,Lynn Swaniawski,68,1,130.97139202291146,151.4514823909849,#588bed,#32e14d,Ht3fYwRnQg
Cluster1,Alex Dickinson,85,1,187.28883578442037,171.10889577306807,#693c12,#b8ff4a,r2U4EFOfNV
Cluster2,Brett Beatty,40,1,177.09929776610807,129.915075795725,#fb4dd2,#0aff3d,Y71Do3rlli
Cluster3,Vera Von,14,1,166.85691569000483,141.49923119693995,#08f4c1,#c1a9cf,Lrfc7KVeDU
Cluster4,Josephine Crooks,43,1,108.61441744491458,116.85496531426907,#c1ed30,#f2b805,CMPBu53Ki6
Cluster5,William Zieme,80,1,181.98187276721,293.149063969031,#3e1f93,#c4b65a,xN2suz2G5O
Cluster1,Danny Kohler,22,1,139.8078027763404,105.57771408930421,#c7f5bc,#ae7ffb,gZP1kG59DZ
Cluster2,Louise Batz Sr.,9,1,151.80910135386512,174.62777639739215,#e28fed,#6c5b0b,0gP3JUCPAh
Cluster3,Jasmine Fisher,61,1,159.55157371936366,267.80588482506573,#bd3fad,#9be28e,PnPdfV5WUY
Cluster4,Johnnie Hermann,27,1,185.5404241126962,219.4352115970105,#db44ee,#aaab6d,UBaWjwJJRb
Cluster5,Melba Jakubowski IV,28,1,249.3772379355505,115.89605445042253,#e6920f,#8a6db2,XGrDp7YS3K
Cluster1,Allan Greenfelder,14,1,106.42587367910892,281.18638577871025,#2cbf6e,#fa8e00,VIDzZ3cWOn
Cluster2,Kara O'Keefe,45,1,143.89207875356078,112.77448991313577,#af4748,#dd48eb,TkX89d7FvK
Cluster3,Marsha Breitenberg,96,1,216.6504013701342,224.41345192492008,#5e77df,#0e3a0b,kcYdy8cghs
Cluster4,Gail Ledner,77,1,132.1348721627146,225.8055767044425,#2e2ecc,#ecdfcf,Fse79oEaFj
Cluster5,Julie Steuber-Lemke,31,1,172.13240277487785,208.37840242311358,#c9b2e2,#beaefb,t40PuZIGD1
Cluster1,Oscar Ortiz,87,1,228.3986780210398,216.5088831447065,#6c3d93,#d5bcaf,vz9yTlABsB
Cluster2,Stewart Bailey,38,1,158.26857193605974,126.96068803779781,#0245dd,#68e8da,aMgZHbAoSz
Cluster3,Nina Heller,99,1,122.1087915240787,158.22707791812718,#fa3852,#abff8a,nfpvGw6d2J
Cluster4,Carrie Jaskolski,94,1,121.5321428491734,228.64648466929793,#b7f95c,#ea3618,KuozlUc3Qf
Cluster5,Ms. Gladys Hartmann,42,1,207.74328168481588,191.1828787997365,#52359d,#5be895,Nj6t1Hcc7T
Cluster1,Lucas Deckow,50,1,208.73699877411127,284.6122051589191,#eace0b,#5daeac,OdklLczkg8
Cluster2,Bennie Rutherford,45,1,220.04910545656458,219.7779729962349,#efeaac,#192f44,pmGV0KZnyM
Cluster3,Marianne Fahey,69,1,149.07711455598474,103.6761752795428,#aec571,#1ded28,imlBUo2lHa
Cluster4,Tyler Hettinger,58,1,173.71755805797875,221.4076061733067,#29c7dd,#febb65,TK4jJ4yCYY
Cluster5,Dr. Bennie Murray,92,1,132.1484326152131,257.00554382056,#b4fdcb,#f4142d,ZhRoImvK8s
Cluster1,Erin Schmidt,96,1,195.7224094076082,100.72096097283065,#52dd21,#659a6b,ij46x6V8rB
Cluster2,Stuart Kessler,62,1,184.94830848649144,261.43703521229327,#c6adab,#ae7f6e,58hwv3xxG6
Cluster3,Tracy Rogahn-Bogan,14,1,237.40590665256605,161.8802142329514,#cf2f8c,#deb3a0,ogdrEfzCdR
Cluster4,Jennie Volkman,81,1,122.5429036305286,217.84731461666524,#abf709,#24fbaa,erC38VoyJq
Cluster5,Albert O'Keefe,63,1,224.35411106562242,215.09933825582266,#dc13f0,#df4601,KKR2K27BoQ
Cluster1,Mr. Dennis Jones,16,1,200.337531324476,143.2744829915464,#e9ace6,#41eeb3,TZxrGxM7HR
Cluster2,Lloyd Cole,62,1,112.296872807201,139.5203942898661,#e178fe,#de9064,2FBB8MhvEN
Cluster3,Joanna Moen,93,1,139.79051744099706,223.45875650644302,#ee4dcf,#f6b7ea,Z0aVMbl0st
Cluster4,Damon Wehner-Reichel,19,1,187.99966021906585,260.33335011452436,#fd2b8d,#6eabfd,ZGOgTFZ1ie
Cluster5,Sherry Kozey IV,66,1,131.8482652073726,186.9565404485911,#16361d,#c2edfe,9REYrcaVx6
Cluster1,Dr. Omar Olson,85,1,220.1174484216608,249.6679462492466,#f8e7fb,#3ac1dc,PL8X7g2t0O
Cluster2,Annie Schamberger,43,1,130.53788177203387,271.3840998709202,#ca13a5,#c6e7ba,iLTLPkpAkP
Cluster3,Veronica Grimes-Bechtelar,68,1,181.8889248650521,274.87849802710116,#2f6ba1,#e52e4e,Mfoc7oRTFS
Cluster4,Debra Kessler,9,1,229.4152433401905,238.30311787314713,#b5cd8d,#8fed6f,dWD8tIViDq
Cluster5,Rosemarie Johnston-Torphy,28,1,172.48471410712227,132.54020102322102,#7f2d6f,#fe2aaa,8riaJPPUTo
Cluster1,Mr. Allen Maggio,24,1,228.63422877853736,120.0877811294049,#ca5b92,#03df31,jpjt1xMeRT
Cluster2,Ms. Kelley McLaughlin,51,1,193.9975484739989,185.9450173098594,#355d7d,#f6dea5,XydZ8DK9Vp
Cluster3,Henry Rolfson V,43,1,181.1705652042292,171.254956535995,#b43b9a,#d7c87d,CvyIIp6Xnd
Cluster4,Carole Morar,73,1,155.89027854148299,234.57264779135585,#73fdea,#371640,JokBaN467b
Cluster5,Austin Dooley,3,1,144.5378234377131,168.36669286713004,#9fecac,#8e3e0a,VX2yk09men
Cluster1,Al Emmerich V,53,1,156.88543054275215,239.53704992309213,#57159c,#965ac0,lnmAAqfl2o
Cluster2,Noel Kunde,44,1,205.00097686890513,226.93775175139308,#549a1a,#ceb6ee,jcNFg3VVqG
Cluster3,William Fahey,4,1,210.21723225712776,245.09875536896288,#167fcb,#a99cca,MTLQy10rTp
Cluster4,Ms. Josephine Wilkinson,49,1,198.0737993028015,153.12441461719573,#ec59ce,#cacc15,rIrwSLtXl3
Cluster5,Ms. Jeanette Maggio,76,1,155.14025351731107,226.90973952412605,#cd13d0,#56012c,WaHMDCsSMW
Cluster1,Ginger Rau,9,1,221.85730744386092,153.84086426347494,#5da9d8,#f8edcc,ltdskxkQMa
Cluster2,Traci Larson,47,1,162.7833716920577,117.17848228290677,#dce3fa,#6c5bab,QPz3nZxGYs
Cluster3,Marilyn Gleason,20,1,197.02558611752465,165.55947698652744,#b3cfce,#50aa3b,RLn0IGy56F
Cluster4,Leona Crona,69,1,121.78625889355317,112.58512758649886,#a1bd9d,#abaf50,4RaR5C6itl
Cluster5,Mrs. Marta Rempel,88,1,202.0829834509641,133.91004907898605,#e3eb2b,#e351f5,PAM718ItAm
Cluster1,Dr. Ronnie Langosh,98,1,160.9533953713253,147.78931462205946,#7faa2f,#a1c317,VCGNa3NW65
Cluster2,Jeremy Corkery DDS,24,1,102.45042141759768,297.11251729168,#cc5bf5,#3cdd3c,8cO65IemB7
Cluster3,Carl Heathcote,84,1,227.13587044272572,289.1962196212262,#aefbfd,#5cb2f8,KkMht8oWAB
Cluster4,Cecil Zulauf IV,71,1,156.28620171919465,181.66987798176706,#b9abea,#ba33b4,QBhag7JfqA
Cluster5,Clyde Nienow MD,84,1,138.7786726350896,288.70634185150266,#abcac9,#1ceaac,c8Yz49ZYna
Cluster1,Jonathon Hickle,10,1,108.97748586721718,166.04688209481537,#9c0fc1,#32dbc0,uyfRBIHP5H
Cluster2,Dr. Arnold Luettgen,13,1,213.06786031927913,144.21618217602372,#a9e7bd,#6df986,nt8rzpfJ9L
Cluster3,Patsy Spinka,46,1,101.69161132071167,180.65263899043202,#1a9e20,#91f546,1PPk6fAMnl
Cluster4,Melba McKenzie,52,1,195.54270000662655,206.80370470508933,#e5d93f,#eea88e,4vn0sd1BwS
Cluster5,Mr. Orville Olson,75,1,121.06013437733054,181.25135703012347,#00fa0b,#c19af7,1Qg8THfI79
Cluster1,Bobbie Davis,53,1,226.1107319733128,164.07561339437962,#d0335d,#d1f78d,FqDegpCc8u
Cluster2,Dr. Norman Hilll,58,1,158.13718256540596,274.96151104569435,#6a8d7b,#ca8112,cQUe71SMZ0
Cluster3,Yvonne Hudson,71,1,143.15733697731048,253.7701029330492,#9ed235,#96e10a,xCMYV6H6M4
Cluster4,Johnny Kunde,53,1,243.82937158225104,263.456030189991,#710fdf,#ffedfd,O8CrCy5Xlz
Cluster5,Pearl Fadel,100,1,153.61646242672578,219.36457389965653,#137fab,#6eed5c,qHvfR8PRD6
Cluster1,Eleanor Dach,58,1,209.12255035946146,255.80781335011125,#efed89,#9d63ce,ip0PKZubHw
Cluster2,Shelley Jerde,5,1,128.8598125684075,229.74598011933267,#0aff2c,#0187a2,Um8HNYWeDE
Cluster3,Marvin Hand IV,76,1,192.40028298227116,147.29919680394232,#cfea66,#0bcebf,guIPZUERH1
Cluster4,Noel Jacobson,91,1,108.11896112281829,141.40316769480705,#fcc7fb,#d6ba67,ECXPU8SeAc
Cluster5,Pamela O'Conner Sr.,42,1,227.34787077642977,265.0507075712085,#325c48,#4eec64,nMhWqV5FPg
Cluster1,Maurice Effertz,73,1,217.68262555124238,253.2084535807371,#8b6b8e,#eff75f,W5A0ei8Mx9
Cluster2,Jimmie Gusikowski,34,1,188.05706682614982,165.08996672928333,#6abdb5,#8d2d5b,DlTzP40HtH
Cluster3,Alex Greenfelder,100,1,123.22876005200669,267.0920710545033,#7904fe,#ade2df,3W12d3z8b4
Cluster4,Jose Torp,79,1,146.06614117510617,159.45241986773908,#7eca3b,#e938af,V84vh45KWj
Cluster5,Kay Kunde DVM,56,1,232.6794568565674,213.28798183239996,#4ac4fc,#4ed48b,d1khJlCafw
Cluster1,Vera O'Reilly,90,1,174.04335152823478,208.00201445817947,#a1c2e2,#76b610,GwDnjxoK72
Cluster2,Joel Hahn,8,1,169.02057065162808,273.27022603712976,#a9a505,#ae8b6c,IW7KOFMlCA
Cluster3,Delia Ryan,99,1,162.50427984632552,291.6140499059111,#7ba369,#423060,cZvD4EXrAu
Cluster4,Marcus Rolfson,26,1,199.9338362715207,151.8718518782407,#afc905,#afdedf,ZFEHLb4P6i
Cluster5,Gustavo Renner III,5,1,230.3583254572004,192.5535556860268,#012f3d,#fe0fee,YOKVBP2svD
Cluster1,Faye Rolfson,35,1,127.37584309652448,120.99555120803416,#d5ba4f,#5fbfab,fMyOQwvxTv
Cluster2,Ginger Kunde,86,1,208.66093286313117,210.95112641341984,#63754e,#5eb3ac,TwLRHAEYJQ
Cluster3,Leigh Franecki,60,1,153.5870003164746,132.3385501280427,#6dda30,#9bc6b5,53Jnyujwa9
Cluster4,Miss Angel Schaefer,4,1,207.25438996450976,113.90942097641528,#e6d0a2,#70cbe0,oEC7JHd2i5
Cluster5,Tim Friesen,12,1,224.60822843713686,143.04857766255736,#7bdcef,#ecffaf,3wfmV0fuXn
Cluster1,Louis Flatley,7,1,207.11137723410502,203.74961853958666,#7207b7,#f6891b,pyXMrcoMS0
Cluster2,Jean McLaughlin,45,1,111.9280666578561,181.08478910289705,#cef72a,#f34ff4,fgTh88Avz2
Cluster3,Casey Medhurst,92,1,163.92077932832763,170.57257015258074,#afa2f3,#217075,LBKCDaeYFO
Cluster4,Estelle Kovacek,67,1,165.62331848545,162.44802013970912,#e0d57f,#a0fc69,iqg38R1SyO
Cluster5,Susie Beatty,88,1,108.884820016101,213.84814721532166,#35e9d1,#e47d44,adO8zoO9F0
Cluster1,Carmen Franey,53,1,164.70145187340677,263.8168063480407,#edc63b,#4b6da4,EyLEX32Fes
Cluster2,Leland Reinger,48,1,235.9258325304836,178.1106626149267,#ec8094,#21ffcb,cUSM3oCsDa
Cluster3,Emily King,95,1,210.23315326310694,133.81746159866452,#35df2c,#ddeed1,B6EHZEw2hB
Cluster4,Eugene Kris,63,1,243.3001640602015,143.32507853396237,#fcdfad,#10d13d,PKpa0cUSzM
Cluster5,Dr. Billy Schuster,24,1,108.96319234743714,117.89715327322483,#dd1fbc,#a9417f,ELtD5uJg7E
Cluster1,Jackie Hirthe,7,1,108.19392757257447,168.30819793976843,#5da4ba,#99beb8,Pi2nBepAG2
Cluster2,Jean Wuckert-Muller,44,1,155.33682842506096,278.60010783188045,#be5cc0,#abe19f,4zonsjKhL9
Cluster3,Maurice Conn,55,1,186.4525652024895,250.0861320644617,#6bbec5,#0df0eb,XwChXP0abW
Cluster4,Jaime Murray,97,1,126.68459222186357,159.96781419962645,#dc2d45,#bad967,DFJraXv3wB
Cluster5,Dr. Erma Olson,80,1,166.49726359173656,197.67462043091655,#13dd08,#5ac9f0,XphAV4vyYk
Cluster1,Norma Muller,78,1,186.25796880805865,267.58639360778034,#6e3cd6,#a7a9ab,MAE36OFX17
Cluster2,Martha Mosciski,24,1,190.34631667891517,101.85683951713145,#bf0b6a,#f9b6be,n6lYwTg1Z1
Cluster3,Jacqueline Towne,75,1,178.39141151634976,104.39218655228615,#cfb9db,#fbc2a7,Skx2asi4Wj
Cluster4,Brad Kling,25,1,139.4564281217754,225.23818709887564,#4e7d47,#33a803,TzHLovO1SR
Cluster5,Josh Yost,82,1,236.9060135097243,145.03485625609756,#ad0f3f,#bf8bf5,1xSIxj0HA4
Cluster1,Latoya Dietrich,55,1,165.77110746875405,213.2652506697923,#66d72f,#f33ce9,woCbcjyrfi
Cluster2,Cecelia Vandervort,36,1,235.31111272750422,127.39575379528105,#3d1bdf,#ebdc91,DVmP95sc5k
Cluster3,Caroline Wyman,97,1,226.3820441556163,294.43860463798046,#337d9a,#73938f,pY9m1xp0sW
